"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"35175",37,"services","married","basic.6y","unknown","yes","no","cellular","may","fri",679,1,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"yes"
"36736",32,"management","single","university.degree","no","no","no","cellular","jun","mon",257,2,3,1,"success",-2.9,92.963,-40.8,1.281,5076.2,"yes"
"41020",31,"student","single","high.school","no","yes","no","cellular","oct","fri",716,3,999,0,"nonexistent",-1.1,94.601,-49.5,1.029,4963.6,"yes"
"40306",27,"services","single","high.school","no","no","no","cellular","jul","fri",700,5,6,2,"success",-1.7,94.215,-40.3,0.896,4991.6,"yes"
"23016",49,"admin.","married","university.degree","no","no","no","cellular","aug","tue",958,5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"yes"
"25961",56,"blue-collar","divorced","basic.9y","no","yes","no","cellular","nov","wed",1265,3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"yes"
"36677",31,"self-employed","married","university.degree","no","yes","no","cellular","jun","fri",207,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"yes"
"29978",78,"retired","married","basic.4y","no","yes","no","cellular","apr","tue",274,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
"19373",37,"admin.","married","university.degree","no","no","no","cellular","aug","wed",996,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"yes"
"17285",59,"retired","married","high.school","no","yes","no","cellular","jul","fri",1448,17,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
"20968",34,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",518,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"yes"
"36411",33,"admin.","single","university.degree","no","yes","no","cellular","jun","tue",251,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"yes"
"37417",48,"entrepreneur","divorced","high.school","no","no","no","cellular","aug","wed",307,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.879,5076.2,"yes"
"37463",36,"unemployed","married","university.degree","no","no","no","cellular","aug","thu",222,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.873,5076.2,"yes"
"25854",31,"blue-collar","single","high.school","no","yes","no","cellular","nov","wed",522,1,6,1,"success",-0.1,93.2,-42,4.12,5195.8,"yes"
"27874",31,"admin.","divorced","university.degree","no","no","no","cellular","mar","mon",248,4,999,0,"nonexistent",-1.8,92.843,-50,1.56,5099.1,"yes"
"39556",33,"admin.","single","university.degree","no","yes","no","cellular","apr","thu",305,3,999,0,"nonexistent",-1.8,93.749,-34.6,0.659,5008.7,"yes"
"40943",65,"retired","married","basic.4y","no","yes","yes","cellular","oct","wed",190,1,3,3,"success",-1.1,94.601,-49.5,0.985,4963.6,"yes"
"24104",58,"management","divorced","university.degree","no","no","no","telephone","nov","wed",139,1,999,0,"nonexistent",-0.1,93.2,-42,4.286,5195.8,"yes"
"32342",27,"admin.","single","high.school","no","yes","no","cellular","may","fri",1448,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"yes"
"38009",39,"self-employed","divorced","high.school","no","no","no","cellular","sep","tue",108,2,3,1,"success",-3.4,92.379,-29.8,0.788,5017.5,"yes"
"34400",37,"blue-collar","married","basic.4y","no","no","no","cellular","may","thu",345,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"yes"
"28879",31,"student","single","unknown","unknown","yes","no","cellular","apr","thu",1156,1,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,"yes"
"39645",48,"unemployed","married","professional.course","no","yes","no","cellular","may","wed",236,1,6,2,"success",-1.8,93.876,-40,0.682,5008.7,"yes"
"16589",36,"admin.","divorced","high.school","no","no","no","cellular","jul","wed",1960,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
"26319",43,"management","married","university.degree","no","no","no","cellular","nov","thu",1192,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes"
"36335",40,"admin.","single","high.school","no","yes","no","cellular","jun","tue",145,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"yes"
"36570",52,"admin.","married","university.degree","no","yes","yes","cellular","jun","wed",247,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes"
"41045",62,"admin.","married","high.school","no","no","no","cellular","oct","tue",318,1,4,3,"success",-1.1,94.601,-49.5,1.037,4963.6,"yes"
"33179",29,"blue-collar","married","basic.4y","unknown","no","no","cellular","may","tue",658,1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"yes"
"37920",26,"admin.","single","university.degree","no","yes","no","telephone","sep","thu",471,1,7,1,"success",-3.4,92.379,-29.8,0.809,5017.5,"yes"
"41048",62,"admin.","married","high.school","no","no","no","cellular","oct","tue",238,4,18,2,"failure",-1.1,94.601,-49.5,1.037,4963.6,"yes"
"27709",28,"technician","single","university.degree","no","yes","no","cellular","mar","mon",120,3,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1,"yes"
"17872",38,"unemployed","married","basic.4y","unknown","no","no","cellular","jul","tue",1058,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
"30993",36,"admin.","single","university.degree","no","yes","no","telephone","may","tue",521,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"yes"
"27692",38,"admin.","single","university.degree","no","yes","no","cellular","mar","mon",111,2,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1,"yes"
"39276",82,"retired","married","professional.course","no","yes","no","telephone","mar","mon",506,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.646,5008.7,"yes"
"40671",29,"admin.","single","high.school","no","yes","no","cellular","sep","thu",216,1,6,2,"success",-1.1,94.199,-37.5,0.879,4963.6,"yes"
"29980",19,"student","single","unknown","no","yes","no","telephone","apr","tue",396,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
"40676",27,"technician","single","university.degree","no","yes","no","cellular","sep","thu",530,1,3,1,"success",-1.1,94.199,-37.5,0.879,4963.6,"yes"
"30269",30,"admin.","married","university.degree","no","yes","no","cellular","apr","thu",316,1,999,1,"failure",-1.8,93.075,-47.1,1.365,5099.1,"yes"
"38092",31,"self-employed","married","university.degree","no","no","no","cellular","sep","wed",152,1,3,1,"success",-3.4,92.379,-29.8,0.768,5017.5,"yes"
"26343",32,"technician","single","university.degree","no","no","no","cellular","nov","thu",454,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes"
"22453",29,"admin.","single","university.degree","no","yes","no","cellular","aug","fri",520,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"yes"
"3382",53,"technician","married","professional.course","unknown","yes","no","telephone","may","thu",920,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
"38929",61,"retired","married","basic.4y","no","yes","no","cellular","nov","wed",234,1,999,0,"nonexistent",-3.4,92.649,-30.1,0.716,5017.5,"yes"
"19246",32,"technician","single","professional.course","no","no","no","cellular","aug","wed",720,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"yes"
"35608",45,"admin.","divorced","university.degree","no","no","no","cellular","may","mon",507,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"yes"
"40241",42,"unknown","single","university.degree","no","no","no","cellular","jul","fri",366,6,999,0,"nonexistent",-1.7,94.215,-40.3,0.885,4991.6,"yes"
"35921",54,"management","married","university.degree","no","no","no","cellular","may","mon",397,1,999,1,"failure",-1.8,92.893,-46.2,1.264,5099.1,"yes"
"33799",31,"technician","single","professional.course","no","no","no","cellular","may","wed",546,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"yes"
"36808",30,"admin.","married","university.degree","no","yes","no","cellular","jun","mon",288,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes"
"15995",37,"admin.","single","high.school","unknown","no","no","cellular","jul","tue",712,6,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
"41047",60,"admin.","married","high.school","no","no","no","cellular","oct","tue",604,1,999,1,"failure",-1.1,94.601,-49.5,1.037,4963.6,"yes"
"38275",17,"student","single","unknown","no","no","yes","cellular","oct","tue",896,1,2,2,"success",-3.4,92.431,-26.9,0.742,5017.5,"yes"
"28539",32,"unemployed","single","university.degree","no","yes","no","telephone","apr","wed",165,2,999,1,"failure",-1.8,93.075,-47.1,1.415,5099.1,"yes"
"39567",21,"student","single","high.school","no","yes","no","cellular","apr","fri",551,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"yes"
"20976",45,"admin.","single","university.degree","no","no","no","cellular","aug","thu",505,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"yes"
"40029",25,"blue-collar","single","basic.9y","no","no","yes","cellular","jul","fri",667,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.79,4991.6,"yes"
"30628",24,"technician","single","high.school","no","yes","no","cellular","may","mon",841,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"yes"
"39940",69,"retired","divorced","professional.course","no","no","no","cellular","jun","fri",213,6,12,2,"failure",-1.7,94.055,-39.8,0.748,4991.6,"yes"
"36766",25,"admin.","single","unknown","no","no","no","telephone","jun","tue",221,7,999,0,"nonexistent",-2.9,92.963,-40.8,1.286,5076.2,"yes"
"27737",41,"services","married","high.school","no","no","no","cellular","mar","wed",377,6,999,0,"nonexistent",-1.8,92.843,-50,1.778,5099.1,"yes"
"40553",27,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",415,5,12,1,"success",-1.7,94.027,-38.3,0.886,4991.6,"yes"
"33747",31,"unemployed","married","basic.9y","no","no","no","cellular","may","wed",570,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"yes"
"39835",44,"technician","married","university.degree","no","no","no","cellular","jun","wed",874,2,999,1,"failure",-1.7,94.055,-39.8,0.715,4991.6,"yes"
"38841",61,"retired","married","basic.4y","no","yes","no","cellular","nov","mon",301,1,9,3,"failure",-3.4,92.649,-30.1,0.714,5017.5,"yes"
"11234",38,"blue-collar","married","basic.6y","unknown","no","no","telephone","jun","thu",922,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"yes"
"36269",37,"admin.","married","university.degree","no","yes","yes","cellular","jun","mon",412,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,"yes"
"4881",25,"blue-collar","single","basic.4y","no","yes","no","telephone","may","wed",1681,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"yes"
"1502",41,"services","divorced","high.school","no","yes","no","telephone","may","thu",985,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"yes"
"40274",77,"retired","married","basic.4y","no","unknown","unknown","cellular","jul","tue",218,2,3,1,"success",-1.7,94.215,-40.3,0.893,4991.6,"yes"
"39514",32,"technician","married","professional.course","no","no","no","cellular","apr","mon",688,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.645,5008.7,"yes"
"40139",53,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","wed",355,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.84,4991.6,"yes"
"39504",47,"admin.","married","high.school","no","yes","no","cellular","apr","fri",296,1,999,1,"failure",-1.8,93.749,-34.6,0.645,5008.7,"yes"
"5979",42,"services","married","professional.course","no","yes","no","telephone","may","tue",1205,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
"38975",48,"admin.","married","high.school","unknown","no","yes","cellular","dec","thu",274,1,8,1,"success",-3,92.713,-33,0.72,5023.5,"yes"
"39070",55,"entrepreneur","divorced","basic.9y","no","no","no","cellular","dec","fri",415,7,999,0,"nonexistent",-3,92.713,-33,0.71,5023.5,"yes"
"6960",28,"entrepreneur","married","basic.9y","unknown","yes","no","telephone","may","thu",733,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"yes"
"38454",64,"admin.","married","high.school","no","yes","no","cellular","oct","fri",427,1,999,1,"failure",-3.4,92.431,-26.9,0.73,5017.5,"yes"
"39963",37,"self-employed","married","university.degree","no","no","no","telephone","jun","mon",363,1,999,0,"nonexistent",-1.7,94.055,-39.8,0.754,4991.6,"yes"
"36158",32,"blue-collar","single","high.school","no","no","no","cellular","may","wed",329,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1,"yes"
"36225",60,"admin.","married","university.degree","no","yes","no","cellular","jun","mon",324,3,3,1,"success",-2.9,92.963,-40.8,1.266,5076.2,"yes"
"38939",28,"technician","single","professional.course","no","yes","no","cellular","nov","wed",238,2,6,1,"success",-3.4,92.649,-30.1,0.716,5017.5,"yes"
"35885",31,"services","single","high.school","no","no","no","cellular","may","fri",293,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1,"yes"
"8234",56,"management","married","basic.9y","no","yes","no","telephone","jun","tue",941,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
"27727",35,"admin.","married","high.school","no","yes","no","cellular","mar","tue",350,3,999,0,"nonexistent",-1.8,92.843,-50,1.799,5099.1,"yes"
"37999",66,"management","divorced","university.degree","no","no","no","cellular","sep","tue",679,1,1,1,"success",-3.4,92.379,-29.8,0.788,5017.5,"yes"
"27322",45,"admin.","divorced","high.school","no","yes","no","cellular","nov","fri",980,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"yes"
"40129",22,"services","single","professional.course","no","no","no","cellular","jul","tue",256,3,999,1,"failure",-1.7,94.215,-40.3,0.835,4991.6,"yes"
"40403",41,"entrepreneur","married","university.degree","no","yes","no","cellular","aug","thu",324,1,999,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6,"yes"
"38701",81,"unknown","divorced","unknown","unknown","yes","no","cellular","nov","mon",263,1,999,1,"failure",-3.4,92.649,-30.1,0.715,5017.5,"yes"
"40063",37,"admin.","married","high.school","no","unknown","unknown","cellular","jul","thu",294,1,999,1,"failure",-1.7,94.215,-40.3,0.81,4991.6,"yes"
"36268",33,"admin.","married","university.degree","no","no","no","cellular","jun","mon",335,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,"yes"
"25833",30,"services","married","professional.course","no","yes","no","cellular","nov","wed",622,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"yes"
"39080",51,"technician","married","professional.course","no","no","yes","cellular","dec","mon",267,2,999,0,"nonexistent",-3,92.713,-33,0.709,5023.5,"yes"
"30303",49,"admin.","divorced","university.degree","no","no","no","cellular","apr","thu",532,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"yes"
"29610",19,"student","single","unknown","no","unknown","unknown","cellular","apr","mon",213,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
"38928",57,"admin.","married","university.degree","no","no","no","cellular","nov","wed",182,1,3,2,"success",-3.4,92.649,-30.1,0.716,5017.5,"yes"
"40294",50,"housemaid","married","basic.6y","no","no","no","cellular","jul","thu",349,3,6,2,"success",-1.7,94.215,-40.3,0.899,4991.6,"yes"
"40127",35,"technician","single","professional.course","no","yes","no","cellular","jul","tue",337,1,6,1,"success",-1.7,94.215,-40.3,0.835,4991.6,"yes"
"40596",32,"services","single","university.degree","no","yes","no","cellular","sep","thu",404,1,6,3,"success",-1.1,94.199,-37.5,0.884,4963.6,"yes"
"36638",24,"student","single","high.school","no","unknown","unknown","cellular","jun","thu",282,3,999,2,"failure",-2.9,92.963,-40.8,1.26,5076.2,"yes"
"35644",33,"unemployed","married","basic.4y","no","no","no","cellular","may","mon",1008,1,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,"yes"
"28842",40,"services","married","high.school","no","no","no","cellular","apr","thu",161,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"yes"
"38687",53,"management","divorced","university.degree","no","no","yes","cellular","nov","fri",368,2,3,1,"success",-3.4,92.649,-30.1,0.716,5017.5,"yes"
"30083",27,"student","single","university.degree","no","no","no","cellular","apr","fri",227,1,999,1,"failure",-1.8,93.075,-47.1,1.4,5099.1,"yes"
"40660",46,"services","married","university.degree","no","yes","no","cellular","sep","wed",630,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.88,4963.6,"yes"
"38820",52,"technician","married","professional.course","no","yes","no","cellular","nov","fri",495,1,3,1,"success",-3.4,92.649,-30.1,0.714,5017.5,"yes"
"15792",28,"technician","married","basic.9y","no","yes","no","cellular","jul","mon",1080,4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
"19155",40,"admin.","married","university.degree","no","no","no","cellular","aug","tue",618,2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"yes"
"30586",26,"student","single","high.school","no","no","no","cellular","may","mon",716,3,999,1,"failure",-1.8,92.893,-46.2,1.354,5099.1,"yes"
"36844",21,"admin.","single","high.school","no","no","no","cellular","jun","mon",173,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes"
"30622",44,"self-employed","single","professional.course","no","yes","no","cellular","may","mon",775,5,999,1,"failure",-1.8,92.893,-46.2,1.354,5099.1,"yes"
"15501",39,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","fri",635,3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"yes"
"22498",38,"self-employed","married","basic.9y","unknown","no","no","cellular","aug","fri",1329,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"yes"
"38139",30,"admin.","married","university.degree","no","no","no","cellular","sep","mon",294,2,6,1,"success",-3.4,92.379,-29.8,0.739,5017.5,"yes"
"39118",26,"technician","single","university.degree","no","yes","no","cellular","dec","tue",296,1,5,1,"success",-3,92.713,-33,0.707,5023.5,"yes"
"26380",40,"management","single","university.degree","no","no","no","cellular","nov","thu",549,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"yes"
